project_id,uid,project_name,abstract,conclusion,achievement,certificate,certificate_level,create_at
835,872,冷链运输保温瓦楞纸板的制备及导热性能研究,随着生鲜产品电商的日益繁荣和人们对生鲜产品质量要求的提高，生鲜产品采用冷链运输的需求也越来越多，具有保温等功能的瓦楞纸板需要更进一步的研究。1.保温瓦楞纸板主体材料的选择 2.保温瓦楞纸板主体材料结构设计瓦楞纸箱纸板结构组成。3.保温瓦楞纸板导热性能测试与分析,3mmEPE+白乳胶+瓦楞纸板的组合导热系数最低,设计并探索出了一种新型的适用于冷链运输的保温瓦楞纸板，实现了保温功能；,,其他,2019/9/22 2:01
836,88,云丰杯第二届全国逆向物流设计大赛,该比赛经历了海选、初赛、决赛三个阶段，均以逆向物流为主题,为YF公司设计了未来发展的新商业模式,优秀创意奖,public/img/stu/88/project/88_cefcb221.jpeg,省市级,2019/9/22 2:07
837,832,《基于公共环境食物科普动画库的设计与开发》,研究常见食物科普与三维动画结合，并在公共环境下进行展示,研究完成食物科普动画库的研发方法,发表论文一篇，完成常见食物科普动画库制作,public/img/stu/832/project/832_819f170e.jpeg,省市级,2019/9/22 2:08
838,352,天津市城市绿地土壤污染特征研究,研究目标为测定天津市典型城市绿地土壤的基本理化性质及重金属（如铅，镉，铜，锌，铬等）含量主要污染物的含量，并进行土壤质量评价，分析污染物的来源，为城市绿地环境保护提供依据。,天津市城市绿地整体土壤质量良好，符合国家二级土壤标准。,调研报告一篇,,其他,2019/9/22 2:10
839,88,“云丰杯”第二届全国逆向物流设计大赛,阐述了农村快递业的发展现状和存在的问题,农村快递业的发展很快但是存在缺陷,发表在大众投资指南上,,省市级,2019/9/22 2:13
840,872,跟随老师参加实践课题,跟随老师参加新型复合材料调研、包装材料成型、木材力学性能测试、无机人造板的制备等实践课题,无,无,,其他,2019/9/22 2:15
841,879,西农纳米天然手工皂开发及推广,项目以我校自主研发的纳米天然手工皂科研项目为基础，针对产品设计欠佳与销售渠道狭窄造成的市场份额较低的现状，对产品进行改良开发与销售推广。通过本项目实现产学研三方互惠，并由此带动手工皂原料产地秦巴山区的中草药种植业发展，开辟带动秦巴山区农民脱贫致富。,本项目正在实行阶段，暂未获得项目结论。,本项目已获得第四届全国大学生生命科学创新创业大赛三等奖。,public/img/stu/879/project/879_eff0d653.jpeg,其他,2019/9/22 2:15
842,882,20世纪英国后殖民小说的空间想象研究（2019.06-）,20世纪英国后殖民小说以宗主国视角为参照，反映出殖民扩张同文学之间的联系。同时“空间转向”的兴起将理论视野延伸到空间领域，由此后殖民语境下的空间批评呈现出多元趋势。本研究通过引入空间批评来分析后殖民文本中的空间意象，进而重新理解后殖民小说创作的文学-文化生产,在研,1.来自宗教的反抗：《权利与荣耀》中的现代性建构探析，吕鹏、张弛，《考试与评价（大学英语教研版）》，2019.06，SCD.,public/img/stu/882/project/882_04df5947.jpeg,其他,2019/9/22 2:31
843,667,基于盲人需求的植物景观因子分析,盲人作为视觉能力缺陷的特殊人群，以视觉欣赏为主的植物景观无法对其产生强烈的视觉刺激。因此，基于非视觉感官的植物造景则显得尤为重要。本研究聚焦于植物景观因子，从盲人需求的角度出发，通过对特殊教育学校的调查与分析，揭示出针对盲人植物造景的基本规律。,已完成中期报告，项目进展顺利。,预期发表高级别期刊论文，目前论文撰写中。,public/img/stu/667/project/667_dfb94df7.jpeg,其他,2019/9/22 2:36
845,882,“一带一路”视阈下江苏语言服务业发展现状及前景研究,本课题以江苏语言服务业为主要研究对象，重点研究江苏语言服务业的现状、发展规模、存在问题、解决之道和发展前景。同时为勾画江苏语言服务业在全国的产业地位和竞争力、探寻具有江苏语言服务业特色的发展路径。,通过分析语言服务行业外宣公示语、培训机制、文化产品等取得成果。,1.“一带一路”背景下的企业语言培训模式初探，《海外英语》，2019.07.2.传播学视角下京剧翻译传播的可行性探究，《大众文艺》，2019.06.3.“一带一路”视阈下江苏地方旅游外宣推介语言服务研究——以扬州、泰州的外宣翻译材料为例，吕鹏、杨喜刚，《英语广场》，2019.04.,public/img/stu/882/project/882_56bc3bec.jpeg,省市级,2019/9/22 2:41
846,853,樟树CcTPS基因克隆与表达分析,以樟树叶转录组数据筛选的CcTPS1基因序列为基础，对樟树TPS基因家族中的CcTPS1基因全长进行克隆、生物信息学分析及五种化学型樟树中的表达分析，为樟树萜类物质合成研究提供参考,CcTPS1在油樟和脑樟型叶片中表达较高，可能参与α-松油醇的合成,无,,其他,2019/9/22 2:41
847,882,中国企业“走出去”过程中的语境顺应研究,现阶段中国企业实施“走出去”战略是顺应经济全球化深入发展和推进我国“一带一路”合作的必然选择。但是企业对外交流过程中语境顺应效果不佳一直成为影响企业进一步发展的重要因素，为此，结合英语学科的语言应用性和人文性，笔者将就中国企业走出去的现状分析文化语境顺应,通过实施两个阶段的调研及文献搜集，对不同方面进行了总结。,1.文化“走出去”背景下中国纪录片解说词英译的语境顺应研究——以《舌尖上的中国》为例，吕鹏、张弛、张智豪，《英语广场》，2019.03，SCD.,public/img/stu/882/project/882_881fe2d7.jpeg,其他,2019/9/22 2:45
848,667,弹性思维与视角下城市森林及绿化建设分析、评价与展望,城市森林与绿化是影响城市弹性能力的重要因素。本研究着眼于弹性思维视角，通过分析南京市森林及绿化资源的动态变化对城市生态环境及资源利用的影响，评价南京市弹性能力现状，并对促进弹性城市建设提出合理建议。,已完成中期报告，项目进展顺利。,预期发表SCI期刊英文论文一篇，目前论文撰写中。,public/img/stu/667/project/667_7a6b9cb3.jpeg,其他,2019/9/22 2:49
849,869,《基于北京市大学生的NEP量表修订及应用研究》,1.完成NEP量表大学生修订版的设计；2.对比分析NEP量表大学生修订版和范叶超版的信度及效度，探讨其对于大学生的适用性；3.大学生环境意识动态变化及其成因分析,得出了一个更适合测度大学生环境意识的NEP量表,结题合格,public/img/stu/869/project/869_3c5f89fc.jpeg,省市级,2019/9/22 2:49
850,693,《鲸》信息可视化网站,鲸鱼的一生与垃圾的相遇、纠缠、冲突直至死亡的过程,网站通过叙事型展示页面和各类互动交互操作层层推进,信息可视化网站,public/img/stu/693/project/693_e7aa328e.jpeg,其他,2019/9/22 2:51
853,869,《北京鱼渔乐有限责任公司》,以渔业为出发点，基于互联网平台，通过游戏娱乐模式搭建休闲渔业服务业平台，整合渔业资源，满足人们对鱼类的各种需求，同时通过推广，将零散的渔业服务商聚集起来，通过第三方加盟入驻本平台，对接客户，实现用户共享，促进渔业经济发展。,完成项目计划书的设计以及程序的基础搭建,结题良好,public/img/stu/869/project/869_934c809c.jpeg,其他,2019/9/22 2:55
854,884,国家级大学生创业训练计划项目《乐建乡土》,乐建乡土以建房设计为切入点，探索互联网思维引领下的自建房新模式，秉持“快乐的从事乡村建设，真心地服务父老乡亲”的原则，为乡村建房提供建筑设计、建房施工、建材采购、装饰装修、家具采购等一站式服务。,  ,成立公司，并在项目期间实际运营名称：乐建乡土（北京）科技有限公司类型：有限责任公司注册资本：100万元人民币成立日期：2016年03月31日,public/img/stu/884/project/884_2220eec4.jpeg,国家级,2019/9/22 3:04
855,887,《高校青年教师、青年学生思想状况动态调查指标体系与,在2018年度大学生创新创业训练计划中获得国家级立项,良好,《高校青年教师、青年学生思想状况动态调查指标体系与》报告,public/img/stu/887/project/887_0be1e094.jpeg,国家级,2019/9/22 3:09
856,887,《高校青年师生思想状况调查》,全国学校共青团研究课题,顺利结项,《高校青年师生思想状况调查》报告,public/img/stu/887/project/887_6c05bce2.jpeg,省市级,2019/9/22 3:10
857,887,《共青团基层组织建设核心问题研究》,共青团中央2019年度青少年研究课题,结项,河北大学学生社团发展现状及对策研究,public/img/stu/887/project/887_906e9185.jpeg,省市级,2019/9/22 3:11
859,887,《果蔬佳有限责任公司》,第八届全国大学生电子商务“创新、创意及创意中,获得校级二等奖,《果蔬佳有限责任公司》企业计划书,public/img/stu/887/project/887_fe19b0da.jpeg,其他,2019/9/22 3:12
860,887,《同心连锁诊所》,第九届全国大学生电子商务“创新、创意及创意”挑战赛,校级二等奖,《同心连锁诊所》计划书,public/img/stu/887/project/887_67bdf03f.jpeg,其他,2019/9/22 3:13
864,864,基于深度学习的土壤孔隙量化分析系统,本项目针对黑龙江地区黑土冻土土壤，冻土在季节性冻融中，其土壤结构发生变化，从而导致水土流失等一系列问题。本项研究基于CT断层扫描技术，利用改进模糊聚类分割和其他深度学习方法高精度辨识土壤结构并提取量化信息，实现可视化，并最终分析冻融循环对土壤孔隙的影响。,结题评价为优秀，且在北京市级大创项目中排名第一,发明专利1项计算机软件著作权2项算法或软件3项SCI论文1篇,public/img/stu/864/project/864_157c1460.jpeg,省市级,2019/9/22 3:19
