project_id,uid,project_name,abstract,conclusion,achievement,certificate,certificate_level,,,,,,,,,
580,949,中式包装设计,针对外卖包装的痛点进行完善而设计的中式菜品的外卖设计,无,一套中式外卖的包装设计,1537604857,国家级,,,,,,,,,
581,949,智能养老园区服务设计,针对人工智能环境下，对人工智能+养老结合下服务设计的探究,无,出版《智能养老园区服务设计》,,,,,,,,,,,
582,788,珲春地区野生动物对居民生活影响社会实践,随着近年来野生动物保护力度的增大，珲春地区野生动物数量持续上升，使得人与野生动物冲突问题愈演愈烈，当地人遭受了严重财产损失甚至威胁到人身安全，影响了人们对野生动物保护的积极性。为寻找环境友好型可替代生计，小分队前往珲春地区走访了百余户居民，就人与野生动物冲突问题进行入户访谈和问卷调查，并与珲春市林业局、珲春市野生动植物保护协会、吉林省珲春东北虎国家级自然保护区、WCS珲春办工作人员就人与野动物冲突问题进行了调研。,野生动物对当地居民生活影响日益严重,调研报告,1537610854,,,,,,,,,,
583,788,内蒙古阿拉善荒漠沙蜥春秋季生境选择研究,2017年5-6月和9-10月，在内蒙古贺兰山国家级自然保护区利用样线调查法对荒漠沙蜥（Phrynocephalus przewalskii）春、秋2季的生境选择进行研究。春季测定了92个荒漠沙蜥生境利用样方和64个对照样方、秋季测定了71个荒漠沙蜥生境利用样方和76个对照样方的共14种生态因子。利用拟合优度卡方检验、Vanderploeg ＆ Scavia's 选择指数、 Mann-White U检验和逐步判别分析确定影响其春秋季生境选择的关键因子。结果表明，荒漠沙蜥生境选择存在季节性差异。,荒漠沙蜥生境选择存在季节性差异,论文正在投稿,,,,,,,,,,,
584,1012,翻转课堂模式下土地经济学教学改革实践研究,河北农业大学商学院土地经济学课程是2008年获批的省级精品课，在本课程前期尝试改革，校级翻转课堂2016年《基于“翻转课堂”教学模式的 SPOC 课程建设—以土地经济学为例》立项建设的基础上，叠加上2016年本课题《SPOC翻转课堂模式下土地经济学教学改革实践研究》年立项建设，经历了从2012级的的非平台局部准备式、2013级泛亚平台下拓展式、2014级向上线下时空递进式和2015届聚焦翻转效与度的平衡式，逐步体现了承前启后递进改革的翻转课堂的创新教学探索进程。,翻转课堂中实验组学习能力与成绩远高于对照组。,1.《高校土地经济学翻转课堂从拓展到二元平衡优化探索》2.《高校翻转课堂学生线上学习时效差异化分析》3.《高校翻转课堂效与度的探索与实践-以河北农业大学土地经济学为例》,,,,,,,,,,,
585,1012,白洋淀上下游实地调研,雄安新区的设立虽然带来了发展机遇，但是协调好城市人口规模与生态承载力之间关系更为迫切，因此本次实地调研旨在为白洋淀上下游协同共治、恢复生态提供有意义的建议。,白洋淀淀内居民搬迁更加注重补偿及安置；白洋淀上游水资源虽短缺，但仍有将近一半居民愿意为生态恢复而节水,1.《雄安新区背景下白洋淀生态搬迁意愿调查》2.《雄安新区背景下白洋淀上游地区农业节水意愿调查》,,,,,,,,,,,
587,924,氮磷钾配方施肥对七叶树幼苗抗寒性影响研究,七叶树是具有重要观赏价值的树种，但在我国北方地区栽培其幼龄期存在寒害的问题。本研究采用“3414”不完全正交回归设计,,,,,,,,,,,,,
589,587,Muitas音乐调酒器,研究喜爱娱乐人群的生活方式与行为习惯，寻找切入点研究当代娱乐产业的的现状，相关产品和优势，设计自身的优势点，寻求更多方向的发展和合作。研究情感和体验的结合方式，寻求追求娱乐更高品质人群的深感需求，打造专属于娱乐版块的产品。,随着体验经济的到来，数字娱乐行业蓬勃发展，人们的消费需求不断提升，人们在衣食住行满足的情况下，越来越注重情感和体验。,2017.09  国家级  第三届中国“互联网+”大学生创新创业大赛全国铜奖,1537620468,国家级,,,,,,,,,
590,587,启梦课堂,启梦课堂是以“四点半课堂”为基础，发挥专业优势，以绘本为载体，将社会主义核心价值观基本内容结合各类艺术形式，在社区开展针对5——9岁孩子进行核心价值观普及、艺术启蒙的公益性课堂。,在解决孩子放学后托管问题的同时，需要帮助孩子们扣好人生的第一颗扣子。同时需要使志愿者更加深入理解核心价值观。,2018.08  省部级  2018年“创青春”重庆市大学生创业大赛银奖（团队队长）,1537620725,省市级,,,,,,,,,
594,355,See&Scan植物识别科普应用程序,“See&Scan植物识别科普应用程序”集植物识别、科普、销售于一体，是一款以推广植物尤其是热带植物的科普、种植、养护及销售为目标的实用性软件，不仅有传统的通过科、属、种进行植物分类、认知的方式，而且有效的利用了吸引用户视觉注意力的诱导因素，即以植物的观赏特征为契机，通过对植物的扫描和识别，以通俗化、图形化的语言向用户传播植物知识。此外，还通过扩展一些辅助性功能来增强该应用的社会属性,,,,,,,,,,,,,
595,393,东北红豆杉的迁地保护种源筛选实验,将五个具有不同纬度的种源（辽宁丹东、辽宁本溪、黑龙江靖宇、吉林汪清、黑龙江穆棱）的东北红豆杉幼苗引种到北京，并采用全光照、3针遮阴网（透光率50%）、4针遮阴网（透光率30%）、6针遮阴网（透光率15%）的处理，测量不同种源不同遮光处理幼苗的苗高、地径生长量并计算相对生长速率，用Li-6400测定光响应曲线并计算光合参数，分析在北京生长较好的种源以及较适合的光照处理。,东北红豆杉的生长情况和种源地纬度有一定关系，不同种源在北京的生长情况（生长速率和存活率）的排序为：本溪＞靖宇＞丹东＞汪清＞穆棱,无,1537621386,,,,,,,,,,
596,587,互联网+智慧小镇,来镇里信息化服务开放平台是以云端技术平台和服务平台为技术支撑，集PC端官方网站、手机端APP及微信公众号一体，打造一个政务、服务、商务为一体的服务于政府、农村居民及城镇居民的互联网服务开放平台。,在解决孩子放学后托管问题的同时，需要帮助孩子们扣好人生的第一颗扣子。同时需要使志愿者更加深入理解核心价值观。,"""来镇里”团队自创立以来，一 直把产品创新和平台维护看作平台运转的基础同时也在积极参加科技创新比赛。此外，平台所创造的奉节脐橙品牌也已打响全国，给重庆市奉节县的经济发展带来无限生机。",1537621451,省市级,,,,,,,,,
597,1010,肥桃流胶病病原鉴定,本研究共分离获得肥桃流胶病病原四个种。从五个地方的不同桃树流胶病枝上，均分离出了病原菌B. dothidea，且此种病原菌的分离率较高，占总分离率的94.2%且在接种致病过程仅有接种B.dothidea的枝条发病。因此，引起肥城市桃树流胶病的发生的主要病原菌是B. dothide,肥城桃流胶病主要由Botryosphaeria dothidea 引起,未发表论文及申请专利,1537621521,,,,,,,,,,
598,393,北京汉石桥湿地保护区菌物种类多样性研究,采集北京汉石桥湿地保护区内的菌物及病害标本，分离培养纯化病原菌，进行形态观察。结合相关资料对比鉴定保护区内的菌物，了解其生物多样性。并结合病原物的寄主植物探究保护区植物病害发生情况，以做好病害预防。调查保护区内有大型真菌林生鬼伞、小射纹鬼伞、乳白蘑菇、假灰杯伞、毛栓菌等17种；杨树溃疡病、腐烂病、红瑞木枝枯病、松落针病、核桃叶斑病等30种病害。,采集到的标本中有大型真菌标本22份，植物病害标本41份，寄主涉及杨树、黄栌、柳树等17个树种，统计植物病害共30种,无,1537621778,,,,,,,,,,
600,355,秸秆残留物施用对樱桃番茄生长发育的影响,探究不同秸秆残留物与秸秆生物炭施配对樱桃番茄秧苗、生长发育及产量品质的影响，寻找适合樱桃番茄生长的栽培方法。,通过数据对比，初步发现有利于樱桃番茄生长发育的秸秆残留物与秸秆生物炭施配方法。,实验现已进入后期数据处理阶段。,,,,,,,,,,,
601,85,关于未来智能机器人市场的研究,机器人是当今世界的研究热点，且当前中国人口结构老龄化加速，为适应市场人口变化，家用服务机器人市场将会持续而强劲地增长。因此，我和四名同学共同成立项目团队，研发服务机器人并调研其市场需求规模以及未来盈利情况，主要调研北京地区的市场情况。我们采用 SPS 抽样方式走访北京市多家养老院，其余养老院则通过电话咨询方式进行调研。我们对回收到的数据进行分析。同时估算研发费用、材料费用等成本，对该项目未来盈利进行预测。通过对未来五年的收入、费用和资产的数据测算，公司预计经过三轮股权融资，于第五年达到上市标准。,未来服务型机器人市场需求及规模会增大,第三届中国“互联网+”大学生创新创业大赛（北京赛区）三等奖,1537624601,省市级,,,,,,,,,
602,866,温湿度传感器蓝牙监测系统,基于AM2301温湿度传感器，用VB 6.0、C#、Iocomp工控插件，开发蓝牙无线传输、虚拟仪表显示的PC端上位机程序。,,计算机软件著作权[1]胡雪杨,,,,,,,,,,,
603,866,一种电气工程用电气柜,利用3D打印设备，设计改装电气设备柜防尘部件,,实用新型专利[1]胡雪杨,,,,,,,,,,,
604,794,家具设计——火车内部更新,对火车内部进行调研研究设计总结出一定的微更新要素,,作品参与河南大学艺术学院环境设计家具展览,1537667567,,,,,,,,,,
