,i,project,label
4815,529.0,“三下乡”大学生社会实践活动完成《大美兴县，美丽乡村建设在路上》调研报告，同时，我撰写的《山西财经大学学子三下乡，助力振兴谋发展》一文，在中青校园上发表；小组成员共同完成的《美丽乡村建设评价指标体系构建及应用》先后获得“山财挑战杯”特等奖和“兴晋挑战杯”山西省一等奖。其他,1.0
4816,529.0,太原市六城区公共服务领域调查项目形成调研报告其他,1.0
4817,529.0,“菜篮子工程”满意度状况调查形成调研报告其他,1.0
4818,529.0,数据课栈短视频视阈下大数据普“慧”新模式探索研究已建立抖音号，定期发送视频，将有趣味性的动态知识传递到大众手中，已获数百次点赞量，目前发布视频7个。省市级,1.0
4819,529.0,“三下乡”大学生社会实践活动完成《大美兴县，美丽乡村建设在路上》调研报告，同时，我撰写的《山西财经大学学子三下乡，助力振兴谋发展》一文，在中青校园上发表；小组成员共同完成的《美丽乡村建设评价指标体系构建及应用》先后获得“山财挑战杯”特等奖和“兴晋挑战杯”山西省一等奖。其他,1.0
4820,529.0,太原市六城区公共服务领域调查项目形成调研报告其他,1.0
4821,529.0,“菜篮子工程”满意度状况调查形成调研报告其他,1.0
4822,529.0,数据课栈短视频视阈下大数据普“慧”新模式探索研究已建立抖音号，定期发送视频，将有趣味性的动态知识传递到大众手中，已获数百次点赞量，目前发布视频7个。省市级,1.0
4823,529.0,“三下乡”大学生社会实践活动完成《大美兴县，美丽乡村建设在路上》调研报告，同时，我撰写的《山西财经大学学子三下乡，助力振兴谋发展》一文，在中青校园上发表；小组成员共同完成的《美丽乡村建设评价指标体系构建及应用》先后获得“山财挑战杯”特等奖和“兴晋挑战杯”山西省一等奖。其他,1.0
4824,529.0,太原市六城区公共服务领域调查项目形成调研报告其他,1.0
4825,529.0,“菜篮子工程”满意度状况调查形成调研报告其他,1.0
4826,529.0,数据课栈短视频视阈下大数据普“慧”新模式探索研究已建立抖音号，定期发送视频，将有趣味性的动态知识传递到大众手中，已获数百次点赞量，目前发布视频7个。省市级,1.0
4827,529.0,“三下乡”大学生社会实践活动完成《大美兴县，美丽乡村建设在路上》调研报告，同时，我撰写的《山西财经大学学子三下乡，助力振兴谋发展》一文，在中青校园上发表；小组成员共同完成的《美丽乡村建设评价指标体系构建及应用》先后获得“山财挑战杯”特等奖和“兴晋挑战杯”山西省一等奖。其他,1.0
4828,529.0,太原市六城区公共服务领域调查项目形成调研报告其他,1.0
4829,529.0,“菜篮子工程”满意度状况调查形成调研报告其他,1.0
4830,529.0,数据课栈短视频视阈下大数据普“慧”新模式探索研究已建立抖音号，定期发送视频，将有趣味性的动态知识传递到大众手中，已获数百次点赞量，目前发布视频7个。省市级,1.0
4831,529.0,“三下乡”大学生社会实践活动完成《大美兴县，美丽乡村建设在路上》调研报告，同时，我撰写的《山西财经大学学子三下乡，助力振兴谋发展》一文，在中青校园上发表；小组成员共同完成的《美丽乡村建设评价指标体系构建及应用》先后获得“山财挑战杯”特等奖和“兴晋挑战杯”山西省一等奖。其他,1.0
4832,529.0,太原市六城区公共服务领域调查项目形成调研报告其他,1.0
4833,529.0,“菜篮子工程”满意度状况调查形成调研报告其他,1.0
4834,529.0,数据课栈短视频视阈下大数据普“慧”新模式探索研究已建立抖音号，定期发送视频，将有趣味性的动态知识传递到大众手中，已获数百次点赞量，目前发布视频7个。省市级,1.0
4835,529.0,“三下乡”大学生社会实践活动完成《大美兴县，美丽乡村建设在路上》调研报告，同时，我撰写的《山西财经大学学子三下乡，助力振兴谋发展》一文，在中青校园上发表；小组成员共同完成的《美丽乡村建设评价指标体系构建及应用》先后获得“山财挑战杯”特等奖和“兴晋挑战杯”山西省一等奖。其他,1.0
4836,529.0,太原市六城区公共服务领域调查项目形成调研报告其他,1.0
4837,529.0,“菜篮子工程”满意度状况调查形成调研报告其他,1.0
4838,529.0,数据课栈短视频视阈下大数据普“慧”新模式探索研究已建立抖音号，定期发送视频，将有趣味性的动态知识传递到大众手中，已获数百次点赞量，目前发布视频7个。省市级,1.0
4839,529.0,“三下乡”大学生社会实践活动完成《大美兴县，美丽乡村建设在路上》调研报告，同时，我撰写的《山西财经大学学子三下乡，助力振兴谋发展》一文，在中青校园上发表；小组成员共同完成的《美丽乡村建设评价指标体系构建及应用》先后获得“山财挑战杯”特等奖和“兴晋挑战杯”山西省一等奖。其他,1.0
4840,529.0,太原市六城区公共服务领域调查项目形成调研报告其他,1.0
4841,529.0,“菜篮子工程”满意度状况调查形成调研报告其他,1.0
4842,529.0,数据课栈短视频视阈下大数据普“慧”新模式探索研究已建立抖音号，定期发送视频，将有趣味性的动态知识传递到大众手中，已获数百次点赞量，目前发布视频7个。省市级,1.0
4843,529.0,“三下乡”大学生社会实践活动完成《大美兴县，美丽乡村建设在路上》调研报告，同时，我撰写的《山西财经大学学子三下乡，助力振兴谋发展》一文，在中青校园上发表；小组成员共同完成的《美丽乡村建设评价指标体系构建及应用》先后获得“山财挑战杯”特等奖和“兴晋挑战杯”山西省一等奖。其他,1.0
4844,529.0,太原市六城区公共服务领域调查项目形成调研报告其他,1.0
4845,529.0,“菜篮子工程”满意度状况调查形成调研报告其他,1.0
4846,529.0,数据课栈短视频视阈下大数据普“慧”新模式探索研究已建立抖音号，定期发送视频，将有趣味性的动态知识传递到大众手中，已获数百次点赞量，目前发布视频7个。省市级,1.0
4847,529.0,“三下乡”大学生社会实践活动完成《大美兴县，美丽乡村建设在路上》调研报告，同时，我撰写的《山西财经大学学子三下乡，助力振兴谋发展》一文，在中青校园上发表；小组成员共同完成的《美丽乡村建设评价指标体系构建及应用》先后获得“山财挑战杯”特等奖和“兴晋挑战杯”山西省一等奖。其他,1.0
4848,529.0,太原市六城区公共服务领域调查项目形成调研报告其他,1.0
4849,529.0,“菜篮子工程”满意度状况调查形成调研报告其他,1.0
4850,530.0,纳米纤维素基磁性气凝胶对水中重金属离子的吸附纳米纤维素和四氧化三铁的最优质量比例是1:10,1.0
4851,530.0,PU泡沫的回收及在人造板材中的应用研究2019年第16届“挑战杯”参赛论文省市级,1.0
4852,530.0,纳米纤维素基磁性气凝胶对水中重金属离子的吸附纳米纤维素和四氧化三铁的最优质量比例是1:10,1.0
4853,530.0,PU泡沫的回收及在人造板材中的应用研究2019年第16届“挑战杯”参赛论文省市级,1.0
4854,530.0,纳米纤维素基磁性气凝胶对水中重金属离子的吸附纳米纤维素和四氧化三铁的最优质量比例是1:10,1.0
4855,530.0,PU泡沫的回收及在人造板材中的应用研究2019年第16届“挑战杯”参赛论文省市级,1.0
4856,530.0,纳米纤维素基磁性气凝胶对水中重金属离子的吸附纳米纤维素和四氧化三铁的最优质量比例是1:10,1.0
4857,530.0,PU泡沫的回收及在人造板材中的应用研究2019年第16届“挑战杯”参赛论文省市级,1.0
4858,530.0,纳米纤维素基磁性气凝胶对水中重金属离子的吸附纳米纤维素和四氧化三铁的最优质量比例是1:10,1.0
4859,530.0,PU泡沫的回收及在人造板材中的应用研究2019年第16届“挑战杯”参赛论文省市级,1.0
4860,530.0,纳米纤维素基磁性气凝胶对水中重金属离子的吸附纳米纤维素和四氧化三铁的最优质量比例是1:10,1.0
4861,530.0,PU泡沫的回收及在人造板材中的应用研究2019年第16届“挑战杯”参赛论文省市级,1.0
4862,531.0,暑期三下乡社会实践获得校级实践先进个人其他,0.0
4863,531.0,暑期三下乡社会实践获得校级实践先进个人其他,0.0
4864,531.0,暑期三下乡社会实践获得校级实践先进个人其他,0.0
4865,531.0,暑期三下乡社会实践获得校级实践先进个人其他,0.0
4866,532.0,000,0.0
4867,532.0,000,0.0
4868,532.0,000,0.0
4869,533.0,《3D打印木材原料制备及性能研究》从杉木中提取出纤维素，半纤维素及抽提物，并分析得到在杉木中的化学成分含量，测试得到杉木木粉及纤维素，半纤维素的物理性能。其他,1.0
4870,533.0,《3D打印木材原料制备及性能研究》从杉木中提取出纤维素，半纤维素及抽提物，并分析得到在杉木中的化学成分含量，测试得到杉木木粉及纤维素，半纤维素的物理性能。其他,1.0
4871,533.0,《3D打印木材原料制备及性能研究》从杉木中提取出纤维素，半纤维素及抽提物，并分析得到在杉木中的化学成分含量，测试得到杉木木粉及纤维素，半纤维素的物理性能。其他,1.0
4872,533.0,《3D打印木材原料制备及性能研究》从杉木中提取出纤维素，半纤维素及抽提物，并分析得到在杉木中的化学成分含量，测试得到杉木木粉及纤维素，半纤维素的物理性能。其他,1.0
4873,533.0,《3D打印木材原料制备及性能研究》从杉木中提取出纤维素，半纤维素及抽提物，并分析得到在杉木中的化学成分含量，测试得到杉木木粉及纤维素，半纤维素的物理性能。其他,1.0
4874,533.0,《3D打印木材原料制备及性能研究》从杉木中提取出纤维素，半纤维素及抽提物，并分析得到在杉木中的化学成分含量，测试得到杉木木粉及纤维素，半纤维素的物理性能。其他,1.0
4875,534.0,000,0.0
4876,534.0,000,0.0
4877,536.0,000,0.0
4878,537.0,000,0.0
4879,537.0,000,0.0
4880,537.0,000,0.0
4881,537.0,000,0.0
4882,538.0,000,0.0
4883,538.0,000,0.0
4884,538.0,000,0.0
4885,538.0,000,0.0
4886,539.0,000,0.0
4887,540.0,000,0.0
4888,540.0,000,0.0
4889,540.0,000,0.0
4890,540.0,000,0.0
4891,541.0,政府对草原牧民的精准扶贫力度调查获院级2017年暑期社会实践二等奖其他,1.0
4892,541.0,政府对草原牧民的精准扶贫力度调查获院级2017年暑期社会实践二等奖其他,1.0
4893,541.0,政府对草原牧民的精准扶贫力度调查获院级2017年暑期社会实践二等奖其他,1.0
4894,541.0,政府对草原牧民的精准扶贫力度调查获院级2017年暑期社会实践二等奖其他,1.0
4895,542.0,高压电网监测卫士在这期间里，我们每天熬夜至深夜，钻研探讨项目，查找进步空间。我从国家政策、行业形势、现状弊端、市场需求等等方面做了详细的了解，根据产品本身找出了销售的最佳渠道方式，提出了不同阶段的营销策略。通过集体合作和创新探索，项目荣获了国家铜奖，大家的努力得到了证明国家级,1.0
4896,542.0,秦巴筑梦，守望药魂—应用辰奇素的中草药种植及销售与陕西省乾隆高科有限公司董事长合作，创造了应用辰奇素的中草药种植及销售扶贫项目，应用健康、安全、无污染的绿色农药帮助集中连片贫困地区的农民脱贫，助力国家实现全面小康的伟大目标，得到了学校和企业的大力支持，也得到了陕西省乾隆高科有限公司的特许授权，被学校作其他,1.0
4897,542.0,高压电网监测卫士在这期间里，我们每天熬夜至深夜，钻研探讨项目，查找进步空间。我从国家政策、行业形势、现状弊端、市场需求等等方面做了详细的了解，根据产品本身找出了销售的最佳渠道方式，提出了不同阶段的营销策略。通过集体合作和创新探索，项目荣获了国家铜奖，大家的努力得到了证明国家级,1.0
4898,542.0,秦巴筑梦，守望药魂—应用辰奇素的中草药种植及销售与陕西省乾隆高科有限公司董事长合作，创造了应用辰奇素的中草药种植及销售扶贫项目，应用健康、安全、无污染的绿色农药帮助集中连片贫困地区的农民脱贫，助力国家实现全面小康的伟大目标，得到了学校和企业的大力支持，也得到了陕西省乾隆高科有限公司的特许授权，被学校作其他,1.0
