honour_id,uid,honour_name,specificdesc,certificate,certificate_level,honour_at,create_at
3025,725,MathorCup高校数学建,第九届MathorCup高校数学建模挑战赛 二等奖,public/img/stu/725/honour/725_51b71691.jpeg,国家级,Jun-19,2019/9/20 9:56
3026,725,全国大学生能源经济学,第五届全国大学生能源经济学术创意大赛 三等奖,public/img/stu/725/honour/725_c06d3f5d.jpeg,其他,Jul-19,2019/9/20 9:57
3029,136,植物鉴定大赛,安徽农业大学第十一届“爱农杯”大学生实用技能竞赛——植物鉴定大赛一等奖,public/img/stu/136/honour/136_bd809b83.jpeg,校级,Jun-18,2019/9/20 10:04
3032,656,数学建模国赛省二,高教社杯全国大学生数学建模竞赛黑龙江赛区二等奖。主要负责提供建模思路以及软件应用。经过培训，对其理论知识已有初步了解，已初步掌握SPSS、Matlab基本使用。数学建模知识可有效用于今后科研中，如应用SPSS聚类分析功能分析不同品种植物亲缘关系。,public/img/stu/656/honour/656_827d3185.jpeg,省市级,Dec-18,2019/9/20 10:09
3034,761,河北大学优秀学生奖,一等奖,public/img/stu/761/honour/761_d344e673.jpeg,校级,Dec-18,2019/9/20 10:11
3036,656,省三好学生,,public/img/stu/656/honour/656_30aedd46.jpeg,省市级,May-18,2019/9/20 10:13
3037,136,模型制作大赛,大学生实用技能竞赛——模型制作大赛三等奖,public/img/stu/136/honour/136_1faa9c54.jpeg,校级,Jun-18,2019/9/20 10:13
3038,761,河北大学优秀共青团员,,public/img/stu/761/honour/761_d3d93197.jpeg,校级,May-19,2019/9/20 10:13
3039,383,校优秀共青团员,,public/img/stu/383/honour/383_594ac33d.jpeg,校级,Apr-19,2019/9/20 10:16
3040,558,社会实践,参加台湾丽莎美语在线英语平台委托学院组织的营销定价项目,public/img/stu/558/honour/558_d5a0164e.png,院级,Oct-18,2019/9/20 10:17
3041,383,校文明宿舍先进个人,,public/img/stu/383/honour/383_19479532.jpeg,校级,Jun-18,2019/9/20 10:17
3042,383,院优秀共青团员,,public/img/stu/383/honour/383_a5f1f91d.jpeg,院级,May-18,2019/9/20 10:18
3043,136,挑战杯校级优秀奖,,public/img/stu/136/honour/136_c117b53b.jpeg,校级,Jun-19,2019/9/20 10:18
3044,558,大一下奖学金,成绩优异，获得三等奖学金,public/img/stu/558/honour/558_c99da447.jpeg,院级,Oct-17,2019/9/20 10:20
3045,136,主题征文大赛,主题征文大赛校级二等奖,public/img/stu/136/honour/136_218ab220.jpeg,校级,Dec-16,2019/9/20 10:21
3046,558,大二下奖学金,成绩优异，获得二等奖学金,public/img/stu/558/honour/558_19d2bea3.jpeg,院级,Oct-18,2019/9/20 10:22
3047,558,大三上奖学金,成绩优异，获得二等奖学金,public/img/stu/558/honour/558_3d6595b3.jpeg,院级,Apr-19,2019/9/20 10:23
3048,136,足球赛,足球赛第四名,public/img/stu/136/honour/136_d5bede08.jpeg,校级,Oct-18,2019/9/20 10:25
3049,136,手绘设计大赛,安徽农业大学第十一届“爱农杯”手绘设计大赛二等奖,public/img/stu/136/honour/136_75a4d1e1.jpeg,校级,Jun-19,2019/9/20 10:26
3050,731,企业模拟经营大赛,ERP模拟经营大赛，负责的是市场方面的工作，主要负责广告的投放和订单的获取。,public/img/stu/731/honour/731_08242fad.png,省市级,Jun-17,2019/9/20 10:28
3052,712,学生乒乓球比赛第一名,内蒙古农业大学学生乒乓球比赛混合双打第一名,public/img/stu/712/honour/712_54255991.jpeg,校级,Nov-16,2019/9/20 10:30
3054,764,国家奖学金,2016-2017学年国家奖学金,public/img/stu/764/honour/764_64f7fcae.jpeg,国家级,Nov-17,2019/9/20 10:32
3056,712,乒乓球比赛第三名,内蒙古农业大学学生乒乓球比赛男女混合双打第三名,public/img/stu/712/honour/712_08cc2c7b.jpeg,校级,Nov-18,2019/9/20 10:34
3057,656,社会实践优秀奖,东北农业大学2018年大学生“三下乡”社会实践评选优秀奖。内容为调查哈尔滨市高校大学生假期打工情况。周期为一年，主要去了哈尔滨金融学院等地进行问卷和走访调查。,public/img/stu/656/honour/656_8931d665.jpeg,校级,Nov-18,2019/9/20 10:34
3058,764,创业大赛省级一等奖,“挑战杯”河南省大学生创业大赛省级一等奖,public/img/stu/764/honour/764_5eeddfde.jpeg,省市级,Aug-18,2019/9/20 10:35
3061,731,商道管理决策大赛,企业模拟经营比赛，主要负责实际操作部分。,public/img/stu/731/honour/731_fe8f8456.png,校级,May-17,2019/9/20 10:39
3062,764,河南省“三好学生”,河南省“三好学生”,public/img/stu/764/honour/764_669acb6e.jpeg,省市级,Jun-18,2019/9/20 10:39
3063,731,校学习优秀奖学金,专业前10%,public/img/stu/731/honour/731_23449fc7.png,校级,Dec-18,2019/9/20 10:41
3064,764,科技竞赛省级三等奖,“挑战杯”大学生课外学术科技作品竞赛，省级三等奖,public/img/stu/764/honour/764_9b1e5d42.jpeg,省市级,Sep-19,2019/9/20 10:41
3066,770,全国英语竞赛三等奖,全国大学生英语竞赛c类三等奖,public/img/stu/770/honour/770_64aa012f.jpeg,国家级,May-17,2019/9/20 10:42
3067,764,国奖,2017-2018学年国家奖学金,public/img/stu/764/honour/764_8b13b3cd.jpeg,国家级,Nov-18,2019/9/20 10:42
3068,731,校科技创新奖学金,,public/img/stu/731/honour/731_679ec7de.png,校级,Nov-17,2019/9/20 10:42
3070,764,iCAN大赛三等奖,第十二届iCAN国际创新创业大赛，河南赛区三等奖,public/img/stu/764/honour/764_cd884847.jpeg,国家级,Sep-18,2019/9/20 10:43
3071,731,校优秀学生,,public/img/stu/731/honour/731_9e2bd4c4.png,校级,Oct-17,2019/9/20 10:43
3072,731,校综合优秀奖学金,,public/img/stu/731/honour/731_af5041dc.png,校级,Nov-17,2019/9/20 10:45
3073,764,交通科技大赛一等奖,大学生交通科技大赛校级一等奖,public/img/stu/764/honour/764_54396394.jpeg,校级,Mar-19,2019/9/20 10:46
3075,731,全国计算机二级证书,,public/img/stu/731/honour/731_351daf37.png,国家级,Sep-17,2019/9/20 10:46
3076,764,科技竞赛校级三等奖,“挑战杯”大学生课外学术科技作品竞赛，校级三等奖,public/img/stu/764/honour/764_cf549387.jpeg,校级,May-19,2019/9/20 10:47
3078,764,英语单科竞赛一等奖,河南理工大学生英语单科竞赛，校级一等奖,public/img/stu/764/honour/764_376e3c06.jpeg,校级,Oct-18,2019/9/20 10:48
3080,764,互联网+大赛二等奖,2019“互联网+”大学生创新创业大赛校级二等奖,public/img/stu/764/honour/764_faad70c7.jpeg,校级,Sep-19,2019/9/20 10:50
3081,770,校级优秀学生,,public/img/stu/770/honour/770_d9517466.jpeg,校级,Dec-17,2019/9/20 10:50
3083,764,节能减排三等奖,河南理工大学第十届大学生节能减排社会实践与科技竞赛，校级三等奖,public/img/stu/764/honour/764_7c8aa7a1.jpeg,校级,Jun-18,2019/9/20 10:51
3084,764,篆刻类作品校级三等奖,河南理工大学2018年大学生校园书法、摄影、绘画大赛，篆刻类作品校级三等奖,public/img/stu/764/honour/764_cc11a7a5.jpeg,校级,Jun-18,2019/9/20 10:52
3085,764,最具影响好项目,大中专学生“三下乡”社会实践活动获千校千项成果遴选中获得“最具影响好项目”,public/img/stu/764/honour/764_65da0aca.jpeg,国家级,Nov-17,2019/9/20 10:53
3086,770,校优秀团员,,public/img/stu/770/honour/770_664889f7.jpeg,校级,May-18,2019/9/20 10:54
3087,764,优秀报道奖,2017年全国大中专学生暑期“三下乡”新媒体公益传播力展示活动中获“优秀报道奖”,public/img/stu/764/honour/764_1464237d.jpeg,国家级,Dec-17,2019/9/20 10:54
3088,764,三好学生标兵,河南理工大学“三好学生标兵”,public/img/stu/764/honour/764_46d262b3.jpeg,校级,Dec-18,2019/9/20 10:54
3089,764,优秀学生干部,河南理工大学优秀学生干部,public/img/stu/764/honour/764_d8c5be76.jpeg,校级,Dec-17,2019/9/20 10:55
3090,764,先进典型,河南理工大学“先进典型”,public/img/stu/764/honour/764_3b33b5cb.jpeg,校级,Nov-18,2019/9/20 10:56
3091,764,文明学生,河南理工大学“文明学生”,public/img/stu/764/honour/764_f420e35e.jpeg,校级,Nov-18,2019/9/20 10:56
3092,764,优秀志愿者,河南理工大学优秀志愿者,public/img/stu/764/honour/764_00ec7587.jpeg,校级,Jul-17,2019/9/20 10:57
3093,764,优秀实践报告作者,河南理工大学社会实践校级“优秀实践报告作者”,public/img/stu/764/honour/764_f7ad676d.jpeg,校级,Mar-17,2019/9/20 10:57
3094,770,暑假社会实践先进个人,,public/img/stu/770/honour/770_f84190d0.jpeg,院级,Oct-17,2019/9/20 10:57
3096,764,国家发明专利,《一种无轴摩天轮式立体环形自行车停车装置》获国家发明专利,public/img/stu/764/honour/764_9d21eeeb.png,国家级,Dec-17,2019/9/20 10:58
3097,764,论文,论文《对应分析法在手机产品设计评价中的应用》发表于《廊坊师范学院学报（自然科学版）》，第一作者。,public/img/stu/764/honour/764_cebaecac.jpeg,省市级,May-19,2019/9/20 10:59
3105,771,军训标兵,,,校级,Sep-16,2019/9/20 11:05
3106,771,校级三好学生,,,校级,Sep-18,2019/9/20 11:06
3117,748,训练标兵,,public/img/stu/748/honour/748_50e8da1d.png,校级,Jan-17,2019/9/20 11:19
3123,624,三好学生一等奖,,public/img/stu/624/honour/624_ebceb53d.jpeg,校级,Nov-17,2019/9/20 11:22
3124,624,优秀学生干部,,,院级,Dec-17,2019/9/20 11:22
3125,748,优秀共青团员,,public/img/stu/748/honour/748_21e68bbc.jpeg,校级,Dec-17,2019/9/20 11:24
3127,770,英才奖学金,,,校级,Mar-19,2019/9/20 11:28
3128,770,一等奖学金,,,校级,Oct-17,2019/9/20 11:28
3129,624,ERP沙盘对抗竞赛,,public/img/stu/624/honour/624_ee69048a.png,校级,Apr-18,2019/9/20 11:28
3130,748,校级三好学生,,public/img/stu/748/honour/748_002fbc8a.jpeg,校级,Dec-18,2019/9/20 11:29
3131,770,二等奖学金,,,校级,Mar-19,2019/9/20 11:29
3132,748,省级三好学生,,,省市级,May-19,2019/9/20 11:29
3133,624,全国沙盘模拟大赛,第十四届全国大学生沙盘模拟经营大赛  江苏省一等奖,public/img/stu/624/honour/624_362d89ab.png,省市级,Jun-18,2019/9/20 11:30
3134,397,,,,,,2019/9/20 11:30
3135,748,校三好学生,,public/img/stu/748/honour/748_0b18193e.jpeg,校级,Dec-17,2019/9/20 11:31
3136,624,科技创新奖,,public/img/stu/624/honour/624_35f2be8f.jpeg,校级,Nov-18,2019/9/20 11:31
3137,624,院优秀共青团干部,,public/img/stu/624/honour/624_fcd42f30.jpeg,院级,May-19,2019/9/20 11:34
3138,554,背街小巷三等奖,北京市城市副中心“背街小巷·城市家具”创意设计大赛三等奖,public/img/stu/554/honour/554_5383f33b.jpeg,省市级,Jul-18,2019/9/20 11:37
3139,748,先进工作者,,public/img/stu/748/honour/748_963202b8.jpeg,院级,Jun-17,2019/9/20 11:39
3140,554,北林中庭三等奖,北京林业大学学研中庭咖啡区设计竞赛三等奖,public/img/stu/554/honour/554_470f264f.jpeg,校级,Apr-19,2019/9/20 11:40
3141,656,插花比赛一等奖,2018年度东北农业大学大学生学科专业竞赛—插花比赛一等奖。作品名称为“凤凰池上一声鸣”，该作品以多种花卉营造凤凰池，以鹤望兰为主体在其中鹤立而上。比喻莘莘学子在东北农业大学鹤立鸡群、奋发向上。,public/img/stu/656/honour/656_7a1e997b.jpeg,校级,Sep-18,2019/9/20 11:41
3142,554,三等奖学金,优秀学生三等奖学金,public/img/stu/554/honour/554_2e905104.jpeg,校级,Dec-18,2019/9/20 11:46
3143,554,二等奖学金,优秀学生二等奖学金,public/img/stu/554/honour/554_349cae6b.jpeg,校级,Dec-17,2019/9/20 11:47
3144,779,2019 美赛,2019 美国大学生数学建模竞赛 ICM 国际二等奖,public/img/stu/779/honour/779_a63a30a8.jpeg,国家级,Apr-19,2019/9/20 11:58
3145,779,大数竞赛,2018 全国大学生数学竞赛北京赛区初赛三等奖,,省市级,Dec-18,2019/9/20 12:00
3146,397,背街小巷三等奖,北京市副中心“背街小巷 城市家具”创意设计大赛三等奖,public/img/stu/397/honour/397_d3c0f307.jpeg,省市级,Jul-18,2019/9/20 12:03
3147,136,植物水培大赛,“爱农杯”大学生实用技能竞赛——植物水培大赛二等奖；,public/img/stu/136/honour/136_8b6f8dce.jpeg,校级,Jun-18,2019/9/20 12:05
3151,136,2018年度中国自立自强,2018年度中国自立自强大学生,,国家级,Jul-19,2019/9/20 12:09
3152,778,互联网+省赛二等奖,,,省市级,Aug-19,2019/9/20 12:11
3153,89,第五届互联网+,【天络慧枕】项目在第五届互联网+创新创业大赛中获得安徽省金奖（亚军），现已进入国赛阶段,public/img/stu/89/honour/89_eb14a481.jpeg,省市级,Aug-19,2019/9/20 12:11
3154,397,学研中庭三等奖,北京林业大学学研中心中庭咖啡区设计大赛三等奖,public/img/stu/397/honour/397_7a3a85f8.jpeg,校级,Apr-19,2019/9/20 12:12
3155,397,优秀学生干部,2016—2018连续两学年获 优秀学生干部,public/img/stu/397/honour/397_b64b8944.jpeg,校级,Dec-17,2019/9/20 12:14
3156,89,第四届互联网+,【合肥乐福儿慧眠科技有限公司】在第四届互联网+创新创业大赛中获得安徽省金奖（冠军），国家级铜奖,public/img/stu/89/honour/89_25ddc959.jpeg,国家级,Oct-18,2019/9/20 12:14
3157,778,挑战杯创业大赛铜奖,,public/img/stu/778/honour/778_6aed95c6.jpeg,省市级,Jul-18,2019/9/20 12:15
3158,397,优秀学生奖学金,2016—2018连续两学年获学生优秀三等奖学金,public/img/stu/397/honour/397_b914f4cb.jpeg,校级,Dec-17,2019/9/20 12:15
3159,136,艾滋病知识竞赛,第二届全国艾滋病知识竞赛优秀奖,public/img/stu/136/honour/136_c80c3c63.jpeg,国家级,Nov-17,2019/9/20 12:16
3160,89,兴农杯创客大赛,【寐特丝智眠有限责任公司】获安徽农业大学兴农杯创客大赛优秀奖,public/img/stu/89/honour/89_6ed28f6f.jpeg,校级,Jun-18,2019/9/20 12:17
3161,136,环保知识竞赛,全国大学生环保知识竞赛优秀奖,public/img/stu/136/honour/136_41d482b7.jpeg,国家级,Apr-19,2019/9/20 12:17
3162,89,国家奖学金,,,国家级,Sep-19,2019/9/20 12:18
3163,783,美国大学生数学建模,,public/img/stu/783/honour/783_8e781b3f.jpeg,国家级,May-18,2019/9/20 12:19
3164,783,APMCM亚太地区建模,,public/img/stu/783/honour/783_d969c489.jpeg,国家级,Jan-19,2019/9/20 12:20
3165,397,优秀志愿者提名奖,,public/img/stu/397/honour/397_f9c84455.jpeg,校级,Dec-17,2019/9/20 12:21
3166,89,一等奖学金,,public/img/stu/89/honour/89_c72c470b.jpeg,校级,Nov-18,2019/9/20 12:21
3167,783,全国商业精英挑战赛,对格力集团母公司的财务状况进行分析，并根据分析出的结果提出合理的发展建议。,public/img/stu/783/honour/783_26bba945.jpeg,国家级,Apr-19,2019/9/20 12:22
3168,89,三好学生,,public/img/stu/89/honour/89_339d0dbf.jpeg,校级,Nov-18,2019/9/20 12:22
3169,656,文化作品三等奖,东北农业大学廉洁文化作品大赛三等奖。作品名称为“廉之莲”，以水彩作画显示出莲花“出淤泥而不染”。,public/img/stu/656/honour/656_80afc21d.jpeg,校级,Nov-17,2019/9/20 12:23
3170,783,河北省大学生财务分析,对承德露露股份有限公司分析得出：承德露露是一个长不大的“现金牛”，并据此提出我们的建议，为承德露露更好的发展。,public/img/stu/783/honour/783_f0f710f8.jpeg,省市级,Jun-19,2019/9/20 12:24
3171,89,优秀共青团员,,public/img/stu/89/honour/89_35684ab7.jpeg,校级,Mar-18,2019/9/20 12:25
3172,783,期货从业资格证,,public/img/stu/783/honour/783_b6e21a6b.jpeg,省市级,Mar-19,2019/9/20 12:25
3173,783,河北省物理竞赛,,public/img/stu/783/honour/783_fde689c6.jpeg,省市级,Dec-18,2019/9/20 12:25
3174,478,国家励志奖学金,,public/img/stu/478/honour/478_5a7d99f2.jpeg,国家级,Dec-18,2019/9/20 12:27
3175,89,音乐知识竞赛三等奖,,public/img/stu/89/honour/89_c934796e.jpeg,校级,Nov-17,2019/9/20 12:27
3176,478,全国大学生人力资源管,全国大学生人力资源管理知识技能竞赛（精创教育杯）全国总决赛一等奖,public/img/stu/478/honour/478_33d8b259.jpeg,国家级,Nov-18,2019/9/20 12:28
3177,478,全国大学生创业综合模,全国大学生创业综合模拟大赛总决赛二等奖,public/img/stu/478/honour/478_c16ea57b.jpeg,国家级,Oct-18,2019/9/20 12:30
3178,89,邹金生专业新人奖,,public/img/stu/89/honour/89_1743f694.jpeg,院级,Apr-17,2019/9/20 12:30
3179,478,“新道杯”全国大学生,“新道杯”全国大学生沙盘模拟经营全国总决赛三等奖,public/img/stu/478/honour/478_578fe3ce.jpeg,国家级,Oct-17,2019/9/20 12:31
3180,656,校优秀共青,校优秀共青团员。经班级投票评选获得。在班级担任学习委员，工作期间严谨认真、乐于助人，获得班级同学一致好评。,public/img/stu/656/honour/656_fa085a1d.png,校级,May-19,2019/9/20 12:33
3181,89,专业一等奖学金,,public/img/stu/89/honour/89_68799b50.jpeg,校级,Nov-17,2019/9/20 12:34
3182,89,心理情景剧大赛二等奖,,public/img/stu/89/honour/89_954628d1.jpeg,院级,Nov-17,2019/9/20 12:35
3183,89,青农乌托邦l设计大赛,,public/img/stu/89/honour/89_1e4b524c.jpeg,院级,Nov-16,2019/9/20 12:38
3185,656,校三好奖学金,校三好学生奖学金。2016-2017学年成绩优秀，其中第二学期智育成绩位列专业第一。,public/img/stu/656/honour/656_cd772190.jpeg,校级,Sep-17,2019/9/20 12:44
3186,346,国家奖学金,,public/img/stu/346/honour/346_b97c6b6f.jpeg,国家级,Nov-18,2019/9/20 12:45
3188,346,全国大学生英语竞赛,全国大学生英语竞赛二等奖（两次）,public/img/stu/346/honour/346_9236fb27.jpeg,国家级,May-19,2019/9/20 12:47
3189,346,两岸四地案例竞赛,海峡两岸会计与商业管理案例竞赛一等奖,public/img/stu/346/honour/346_b48f6556.jpeg,省市级,Jun-18,2019/9/20 12:48
3190,346,北京市大学生数学竞赛,北京市大学生数学竞赛三等奖（两次）,public/img/stu/346/honour/346_860ac373.jpeg,省市级,Nov-18,2019/9/20 12:49
3191,177,国家励志奖学金,2017-2018国家励志奖学金,public/img/stu/177/honour/177_835f3aaf.jpeg,国家级,Dec-18,2019/9/20 12:53
3196,716,北京市三好学生,2017-2018北京市三好学生,public/img/stu/716/honour/716_73f90e90.png,省市级,May-19,2019/9/20 1:04
3197,716,校级三好学生,,public/img/stu/716/honour/716_0567bca2.png,校级,Dec-17,2019/9/20 1:09
3200,787,三创赛河北省三等奖,全国大学生电子商务“创新、创意、创业”大赛中，发明了“车车有位”智慧停车地锁，解决了景区停车难的问题。,public/img/stu/787/honour/787_c93e6ce4.jpeg,省市级,Jun-19,2019/9/20 1:34
3201,528,节能减排减排大赛,,public/img/stu/528/honour/528_c5e0c204.jpeg,校级,May-19,2019/9/20 1:36
3202,787,互联网+省银奖,在车车有位基础上，进行线上平台的深度开发，初期开发微信公众号“车车有位”智慧停车平台,public/img/stu/787/honour/787_b4cd7bbc.jpeg,省市级,Aug-19,2019/9/20 1:37
3203,297,优秀学生干部,,,校级,Nov-17,2019/9/20 1:39
3204,787,互联网+院赛一等奖,“优导悠游”——优质的导游为您提供悠闲的服务，还有“特色潮牌”“私人定制”等旅游服务。,public/img/stu/787/honour/787_fdc852ea.jpeg,院级,May-19,2019/9/20 1:40
